Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S4649,20,36,46,57,7.1,1
S4650,19,54,56,56,6.1,1
S4651,22,10,10,10,1.2,0
S4652,20,31,41,21,3.5,0
S4653,17,10,10,10,0.8,0
S4654,19,32,31,41,3.0,0
S4655,21,32,21,32,1.6,0
S4656,16,91,79,79,9.6,1
S4657,21,24,23,17,3.6,0
S4658,17,60,59,59,9.1,1
S4659,21,21,13,14,3.3,0
S4660,19,39,18,20,4.0,0
S4661,21,23,10,21,2.5,0
S4662,19,84,53,73,9.3,1
S4663,18,37,40,38,6.0,0
S4664,17,52,48,65,7.1,1
S4665,17,60,71,52,9.5,1
S4666,17,10,10,10,1.9,0
S4667,16,26,38,27,4.9,0
S4668,16,65,79,72,9.6,1
S4669,18,11,10,10,2.9,0
S4670,16,22,32,36,4.1,0
S4671,18,24,33,30,6.1,0
S4672,21,54,58,51,7.9,1
S4673,22,26,30,10,1.3,0
S4674,17,52,44,54,8.9,1
S4675,22,65,46,64,7.9,1
S4676,22,67,82,80,8.0,1
S4677,17,38,36,21,7.1,0
S4678,17,32,29,40,4.5,0
S4679,21,26,34,22,4.0,0
S4680,15,57,59,51,8.5,1
S4681,19,29,37,28,4.7,0
S4682,20,31,27,36,4.9,0
S4683,19,25,15,19,0.6,0
S4684,22,37,33,40,4.9,0
S4685,22,83,73,78,9.6,1
S4686,17,63,61,60,5.4,1
S4687,21,25,26,32,2.9,0
S4688,21,10,10,10,0.8,0
S4689,18,11,10,39,1.2,0
S4690,20,67,58,61,6.5,1
S4691,17,64,60,59,7.7,1
S4692,20,66,50,47,6.9,1
S4693,16,64,74,66,9.8,1
S4694,16,21,28,25,5.0,0
S4695,16,46,59,53,4.0,1
S4696,22,73,58,74,8.4,1
S4697,20,43,58,60,7.5,1
S4698,21,47,55,47,1.3,1
S4699,15,10,10,10,1.0,0
S4700,15,60,54,64,7.4,1
S4701,22,10,15,11,2.1,0
S4702,15,20,26,15,1.3,0
S4703,22,15,10,10,3.1,0
S4704,18,59,52,45,8.7,1
S4705,19,19,14,32,2.9,0
S4706,19,63,52,58,6.9,1
S4707,18,59,49,48,4.7,1
S4708,18,42,51,36,2.8,1
S4709,21,58,52,41,8.1,1
S4710,21,26,41,42,5.6,0
S4711,20,19,20,35,3.8,0
S4712,15,47,38,52,8.1,1
S4713,19,11,20,29,3.1,0
S4714,20,61,43,42,5.3,1
S4715,19,14,11,19,3.6,0
S4716,20,68,46,44,7.8,1
S4717,16,32,18,34,1.4,0
S4718,16,84,80,65,9.6,1
S4719,20,47,41,56,6.2,1
S4720,16,61,31,49,5.3,1
S4721,19,55,55,40,7.1,1
S4722,17,49,29,34,6.7,0
S4723,17,10,20,10,0.6,0
S4724,22,65,45,53,9.3,1
S4725,19,24,23,32,5.0,0
S4726,21,17,10,12,0.5,0
S4727,19,73,81,77,7.0,1
S4728,22,21,15,30,2.2,0
S4729,17,38,39,42,4.5,0
S4730,22,35,28,37,6.1,0
S4731,20,46,60,53,5.4,1
S4732,15,10,10,10,1.6,0
S4733,18,37,29,45,4.5,0
S4734,17,61,49,38,7.1,1
S4735,19,45,45,41,4.1,1
S4736,19,54,49,42,8.0,1
S4737,21,23,22,43,1.6,0
S4738,17,48,70,41,7.2,1
S4739,22,10,10,10,0.8,0
S4740,18,34,10,35,1.5,0
S4741,18,36,18,15,2.9,0
S4742,22,10,10,10,1.1,0
S4743,20,37,56,53,4.5,1
S4744,18,58,63,70,5.7,1
S4745,15,65,65,56,9.1,1
S4746,20,41,26,47,5.4,0
S4747,16,59,45,54,5.5,1
S4748,20,31,25,36,1.8,0
S4749,21,51,59,52,6.0,1
S4750,19,15,10,10,2.2,0
S4751,19,45,43,54,4.8,1
S4752,17,39,25,45,8.2,0
S4753,17,25,36,10,2.5,0
S4754,21,87,86,74,9.8,1
S4755,21,28,31,27,1.8,0
S4756,17,19,39,37,5.5,0
S4757,22,46,60,35,4.8,1
S4758,15,27,32,41,4.4,0
S4759,20,41,56,57,8.2,1
S4760,18,28,13,14,3.8,0
S4761,22,39,39,45,5.2,1
S4762,20,52,57,56,7.2,1
S4763,17,22,10,11,2.1,0
S4764,19,54,53,51,7.2,1
S4765,20,36,37,29,3.7,0
S4766,18,63,91,78,9.8,1
S4767,19,10,10,10,1.5,0
S4768,20,52,40,58,8.0,1
S4769,22,19,14,10,2.7,0
S4770,15,38,44,36,3.3,0
S4771,21,47,48,54,5.2,1
S4772,17,15,10,21,3.2,0
S4773,15,10,20,30,0.6,0
S4774,20,23,38,28,6.0,0
S4775,15,55,50,54,5.1,1
S4776,17,95,89,98,9.5,1
S4777,16,32,40,30,2.8,0
S4778,18,18,10,25,2.9,0
S4779,16,10,10,10,0.9,0
S4780,22,24,24,31,3.2,0
S4781,22,30,49,29,5.2,0
S4782,20,37,38,34,6.3,0
S4783,19,20,11,14,3.9,0
S4784,20,12,10,10,0.7,0
S4785,17,32,34,44,5.8,0
S4786,19,51,66,50,9.0,1
S4787,17,46,52,49,7.5,1
S4788,22,59,53,69,9.0,1
S4789,16,42,14,18,4.2,0
S4790,16,33,34,31,3.3,0
S4791,15,83,86,86,8.1,1
S4792,19,57,46,53,4.9,1
S4793,15,10,18,29,2.3,0
S4794,16,54,60,59,8.0,1
S4795,17,58,52,70,6.0,1
S4796,15,70,70,66,6.0,1
S4797,15,31,25,35,3.9,0
S4798,15,66,44,47,7.2,1
S4799,17,35,43,55,8.1,1
S4800,16,14,24,19,5.8,0
S4801,19,51,59,45,7.5,1
S4802,22,31,10,10,1.2,0
S4803,22,34,31,44,4.6,0
S4804,16,81,54,59,7.8,1
S4805,18,45,39,57,5.3,1
S4806,15,10,10,10,2.0,0
S4807,16,37,38,46,6.0,1
S4808,16,54,61,63,6.9,1
S4809,18,42,42,41,3.5,1
S4810,17,13,10,10,2.7,0
S4811,19,58,77,72,9.8,1
S4812,15,78,55,64,8.7,1
S4813,22,34,28,26,3.3,0
S4814,17,12,20,13,0.7,0
S4815,20,40,47,35,4.6,1
S4816,21,29,27,45,3.8,0
S4817,20,48,58,54,7.2,1
S4818,18,24,10,22,1.6,0
S4819,16,27,30,28,1.4,0
S4820,22,94,97,88,9.8,1
S4821,21,77,68,67,8.7,1
S4822,20,61,57,28,6.1,1
S4823,21,67,59,53,7.0,1
S4824,22,10,10,10,1.1,0
S4825,15,47,41,41,6.0,1
S4826,18,32,40,28,2.9,0
S4827,20,63,76,63,9.0,1
S4828,18,41,36,54,6.4,1
S4829,22,10,13,10,2.3,0
S4830,17,43,42,50,7.0,1
S4831,16,10,38,21,2.5,0
S4832,18,63,61,55,9.2,1
S4833,18,35,21,30,5.7,0
S4834,17,69,65,62,9.6,1
S4835,22,37,30,20,4.0,0
S4836,22,78,65,70,9.5,1
S4837,15,47,49,35,4.3,1
S4838,22,47,36,49,4.3,1
S4839,16,70,50,58,7.6,1
S4840,16,40,52,49,7.2,1
S4841,21,25,18,10,1.6,0
S4842,16,10,10,10,1.3,0
S4843,20,19,18,28,3.7,0
S4844,21,52,40,55,5.3,1
S4845,18,51,53,48,5.2,1
S4846,19,61,41,32,6.5,1
S4847,21,69,70,67,8.0,1
S4848,21,66,61,62,6.6,1
S4849,21,55,55,55,8.1,1
S4850,22,54,49,59,7.6,1
S4851,15,75,39,70,9.5,1
S4852,18,18,38,33,3.0,0
S4853,20,19,19,10,0.8,0
S4854,15,20,23,28,2.8,0
S4855,22,80,80,84,8.2,1
S4856,20,30,48,46,7.3,1
S4857,20,13,10,14,2.9,0
S4858,16,65,64,55,9.8,1
S4859,21,18,13,10,1.7,0
S4860,16,46,30,46,6.7,1
S4861,19,57,48,54,7.1,1
S4862,21,34,19,45,7.3,0
S4863,22,39,52,50,7.3,1
S4864,15,43,37,34,4.9,0
S4865,20,50,53,67,4.8,1
S4866,19,74,60,73,5.8,1
S4867,18,30,41,25,3.5,0
S4868,18,38,40,25,6.6,0
S4869,21,37,38,38,6.8,0
S4870,17,38,16,34,4.4,0
S4871,16,65,66,48,8.4,1
S4872,16,65,92,77,8.4,1
S4873,19,13,11,10,1.2,0
S4874,21,21,11,23,1.6,0
S4875,16,93,91,100,9.7,1
S4876,22,40,19,41,4.0,0
S4877,18,67,91,70,9.6,1
S4878,20,86,74,69,9.7,1
S4879,19,43,49,54,5.8,1
S4880,16,51,50,44,6.5,1
S4881,15,52,22,49,5.7,1
S4882,15,37,53,44,6.3,1
S4883,20,68,77,84,9.2,1
S4884,20,35,34,22,4.9,0
S4885,16,61,53,50,7.8,1
S4886,15,48,64,63,8.4,1
S4887,18,33,26,41,5.1,0
S4888,21,63,79,67,7.6,1
S4889,15,49,53,60,5.9,1
S4890,17,40,44,55,6.9,1
S4891,21,83,83,77,9.4,1
S4892,19,59,48,55,6.9,1
S4893,22,30,27,30,4.3,0
S4894,16,23,25,27,4.7,0
S4895,15,22,20,21,2.3,0
S4896,17,42,44,54,4.3,1
S4897,21,56,66,57,6.8,1
S4898,22,46,45,18,2.6,0
S4899,22,54,73,67,7.7,1
S4900,20,10,12,14,1.3,0
S4901,22,53,47,54,4.0,1
S4902,15,10,23,13,1.1,0
S4903,21,54,42,51,6.2,1
S4904,19,10,10,14,1.7,0
S4905,18,45,56,46,4.9,1
S4906,17,16,35,23,2.3,0
S4907,22,49,70,63,8.3,1
S4908,19,43,37,26,1.9,0
S4909,15,49,33,36,3.0,0
S4910,18,43,37,33,5.6,0
S4911,22,66,55,68,9.0,1
S4912,20,53,66,53,7.7,1
S4913,21,48,47,59,5.6,1
S4914,20,15,33,30,3.4,0
S4915,18,27,38,34,4.9,0
S4916,17,40,47,35,6.5,1
S4917,20,68,34,45,6.4,1
S4918,15,10,10,10,2.6,0
S4919,18,65,60,64,6.9,1
S4920,20,56,57,68,7.7,1
S4921,16,49,61,53,7.0,1
S4922,21,44,24,57,6.6,1
S4923,22,47,29,38,4.5,0
S4924,21,13,10,10,2.8,0
S4925,15,25,23,13,2.7,0
S4926,17,16,10,15,1.5,0
S4927,19,10,10,14,2.5,0
S4928,20,73,58,64,9.2,1
S4929,19,27,18,23,4.4,0
S4930,15,46,41,39,5.4,1
S4931,17,73,71,83,7.5,1
S4932,17,27,20,27,3.8,0
S4933,17,12,10,17,2.1,0
S4934,18,67,64,61,6.2,1
S4935,16,24,10,27,0.8,0
S4936,15,79,66,67,7.6,1
S4937,22,44,41,37,7.8,1
S4938,20,39,32,43,6.3,0
S4939,15,58,59,61,8.0,1
S4940,21,38,34,33,3.3,0
S4941,16,10,10,10,0.6,0
S4942,21,71,68,75,9.6,1
S4943,18,30,44,33,5.6,0
S4944,20,19,12,25,1.7,0
S4945,16,34,24,35,5.8,0
S4946,16,54,58,65,6.1,1
S4947,18,63,46,57,8.2,1
S4948,18,37,33,30,5.3,0
S4949,21,17,44,48,3.2,0
S4950,19,67,52,64,7.9,1
S4951,16,33,33,29,2.3,0
S4952,22,10,10,14,1.1,0
S4953,19,42,42,37,4.1,1
S4954,21,33,26,21,3.0,0
S4955,16,42,23,55,4.5,1
S4956,18,53,56,66,7.4,1
S4957,21,40,37,39,7.2,0
S4958,15,10,10,12,0.9,0
S4959,18,32,35,31,4.0,0
S4960,16,53,70,53,8.2,1
S4961,17,41,49,48,6.1,1
S4962,15,13,25,21,1.2,0
S4963,16,57,72,53,9.2,1
S4964,19,46,59,44,6.3,1
S4965,20,11,19,14,0.8,0
S4966,18,48,59,56,8.4,1
S4967,22,15,10,30,1.2,0
S4968,18,36,65,42,7.2,1
S4969,20,17,18,21,0.7,0
S4970,18,44,30,39,2.5,0
S4971,17,14,24,22,0.9,0
S4972,15,69,65,61,9.5,1
S4973,22,31,36,38,5.2,0
S4974,15,54,65,33,4.2,1
S4975,21,47,46,46,8.0,1
S4976,21,42,48,62,6.1,1
S4977,16,33,27,24,2.1,0
S4978,16,62,57,56,9.0,1
S4979,18,49,55,58,8.8,1
S4980,20,34,24,40,3.9,0
S4981,17,10,17,10,1.1,0
S4982,20,30,23,11,6.2,0
S4983,16,68,66,68,8.5,1
S4984,21,76,77,74,8.7,1
S4985,16,26,13,27,1.8,0
S4986,21,46,75,56,8.0,1
S4987,19,20,37,30,2.9,0
S4988,16,50,63,52,7.1,1
S4989,18,17,10,16,3.1,0
S4990,21,10,10,13,0.6,0
S4991,15,66,49,58,4.4,1
S4992,18,26,30,47,7.0,0
S4993,22,15,13,28,2.9,0
S4994,15,28,21,12,3.3,0
S4995,21,19,22,24,2.2,0
S4996,21,33,43,37,7.7,0
S4997,16,34,54,54,4.2,1
S4998,21,31,22,37,1.7,0
S4999,15,10,30,29,1.8,0
S5000,21,10,14,10,1.3,0
